customer_id,orders,total_revenue,avg_order_value,first_purchase,last_purchase,active_months,countries,customer_lifetime_days,is_repeat_customer
15428,1,93.78,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,1,1,0,False
15429,2,397.35,198.675,2011-09-25 13:42:00,2011-11-13 12:28:00,2,1,48,True
15432,1,171.19,171.19,2011-11-16 16:30:00,2011-11-16 16:30:00,1,1,0,False
15433,2,533.3,266.65,2011-03-17 14:12:00,2011-05-10 10:45:00,2,1,53,True
15434,5,1041.48,208.296,2011-05-23 14:18:00,2011-12-01 13:33:00,4,1,191,True
15435,1,149.29,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,1,1,0,False
15436,3,1122.53,374.1766666666667,2011-04-19 16:52:00,2011-11-27 16:05:00,3,1,221,True
15437,1,200.16,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,1,1,0,False
15438,1,156.57999999999998,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,1,1,0,False
15440,3,383.68,127.89333333333333,2011-05-15 11:30:00,2011-10-16 12:16:00,3,1,154,True
15442,1,594.0,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,1,1,0,False
15443,7,3236.91,462.4157142857143,2011-01-23 13:25:00,2011-12-08 10:40:00,6,1,318,True
15444,2,1418.2599999999998,709.1299999999999,2011-10-30 16:12:00,2011-11-30 17:37:00,2,1,31,True
15445,1,113.5,113.5,2011-03-20 15:06:00,2011-03-20 15:06:00,1,1,0,False
15447,1,155.17,155.17,2011-01-13 11:26:00,2011-01-13 11:26:00,1,1,0,False
15448,1,494.64,494.64,2011-01-31 10:42:00,2011-01-31 10:42:00,1,1,0,False
15449,3,974.52,324.84,2011-03-23 10:43:00,2011-11-13 15:02:00,3,1,235,True
15450,1,429.84,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,1,1,0,False
15452,3,538.73,179.57666666666668,2011-03-20 15:21:00,2011-11-10 12:13:00,3,1,234,True
15453,7,1388.3700000000001,198.33857142857144,2011-06-05 12:37:00,2011-12-08 10:59:00,6,1,185,True
15454,1,179.1,179.1,2010-12-12 14:21:00,2010-12-12 14:21:00,1,1,0,False
15456,3,447.22,149.07333333333335,2010-12-15 15:34:00,2011-03-01 13:51:00,2,1,75,True
15457,1,237.07,237.07,2011-03-22 15:31:00,2011-03-22 15:31:00,1,1,0,False
15458,1,161.64,161.64,2011-11-14 13:08:00,2011-11-14 13:08:00,1,1,0,False
15460,1,216.76,216.76,2010-12-20 16:08:00,2010-12-20 16:08:00,1,1,0,False
15462,3,234.6,78.2,2011-06-05 15:36:00,2011-09-06 13:11:00,3,1,92,True
15463,1,126.14,126.14,2011-11-10 12:57:00,2011-11-10 12:57:00,1,1,0,False
15464,1,1048.85,1048.85,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1,0,False
15465,18,7354.62,408.59,2010-12-05 10:12:00,2011-11-20 10:11:00,10,1,349,True
15466,1,334.53,334.53,2011-09-15 14:08:00,2011-09-15 14:08:00,1,1,0,False
15467,3,524.88,174.96,2011-07-10 14:42:00,2011-11-30 14:17:00,2,1,142,True
15468,2,467.51,233.755,2011-10-19 13:38:00,2011-10-19 13:49:00,1,1,0,True
15469,2,538.55,269.275,2011-08-11 16:54:00,2011-10-20 16:21:00,2,1,69,True
15471,1,469.48,469.48,2011-12-07 14:12:00,2011-12-07 14:12:00,1,1,0,False
15472,1,371.56,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,1,1,0,False
15473,7,1771.2,253.02857142857144,2011-10-10 11:12:00,2011-11-25 15:15:00,2,1,46,True
15475,1,454.11,454.11,2011-09-23 15:20:00,2011-09-23 15:20:00,1,1,0,False
15478,2,1441.42,720.71,2011-10-14 11:09:00,2011-10-30 14:19:00,1,1,16,True
15480,1,905.5,905.5,2011-08-15 14:32:00,2011-08-15 14:32:00,1,1,0,False
15482,12,11054.96,921.2466666666666,2010-12-16 10:08:00,2011-11-24 10:46:00,5,1,343,True
15483,4,233.81,58.4525,2011-03-18 12:26:00,2011-07-01 13:07:00,2,1,105,True
15484,4,3594.31,898.5775,2011-09-22 13:31:00,2011-12-08 15:03:00,4,1,77,True
15485,3,2575.0,858.3333333333334,2010-12-01 13:23:00,2011-11-09 14:31:00,3,1,343,True
15488,1,91.32,91.32,2011-09-08 10:11:00,2011-09-08 10:11:00,1,1,0,False
15489,3,1134.28,378.0933333333333,2011-05-12 12:54:00,2011-11-17 08:53:00,3,1,188,True
15491,6,3100.09,516.6816666666667,2011-04-18 10:04:00,2011-09-05 15:56:00,5,1,140,True
15492,2,659.46,329.73,2011-09-26 14:02:00,2011-11-11 14:53:00,2,1,46,True
15493,5,2001.8,400.36,2011-03-14 11:44:00,2011-11-07 12:04:00,4,1,238,True
15494,2,1299.23,649.615,2011-08-10 15:29:00,2011-11-18 14:51:00,2,1,99,True
15497,2,1262.2,631.1,2011-01-24 10:01:00,2011-11-22 11:51:00,2,1,302,True
15498,27,13316.4,493.2,2010-12-08 12:29:00,2011-12-07 12:48:00,11,1,364,True
15500,4,1131.56,282.89,2011-09-19 13:47:00,2011-12-01 13:47:00,3,1,73,True
15502,12,10384.93,865.4108333333334,2010-12-05 15:40:00,2011-11-24 12:48:00,6,1,353,True
15503,1,147.09,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,1,1,0,False
15504,1,52.83,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,1,1,0,False
15505,5,3610.96,722.192,2011-07-07 13:33:00,2011-10-18 07:56:00,4,1,102,True
15506,3,979.26,326.42,2011-07-24 11:45:00,2011-11-17 12:11:00,3,1,116,True
15507,1,492.36,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,1,1,0,False
15508,6,1000.27,166.71166666666667,2011-04-18 15:31:00,2011-06-03 15:43:00,3,1,46,True
15510,1,250.0,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,1,1,0,False
15511,5,909.23,181.846,2011-09-15 15:05:00,2011-11-28 09:43:00,3,1,73,True
15512,2,121.0,60.5,2010-12-15 12:01:00,2011-07-07 10:20:00,2,1,203,True
15513,19,14758.22,776.7484210526316,2010-12-01 11:22:00,2011-11-06 14:36:00,10,1,340,True
15514,11,4139.46,376.31454545454545,2010-12-10 13:50:00,2011-11-27 14:40:00,4,1,352,True
15516,3,62.43,20.81,2011-10-24 11:33:00,2011-10-26 10:51:00,1,1,1,True
15517,1,267.03,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,1,1,0,False
15518,8,1942.45,242.80625,2011-01-11 12:55:00,2011-10-06 13:05:00,5,1,268,True
15520,1,343.5,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,1,1,0,False
15521,8,3000.2,375.025,2011-03-30 09:15:00,2011-10-30 13:42:00,6,1,214,True
15522,2,398.84,199.42,2011-09-13 12:26:00,2011-11-07 11:26:00,2,1,54,True
15523,1,412.0100000000001,412.0100000000001,2011-09-16 16:29:00,2011-09-16 16:29:00,1,1,0,False
15524,1,440.0,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,1,1,0,False
15525,3,825.9200000000001,275.3066666666667,2010-12-01 13:17:00,2011-12-07 14:43:00,3,1,371,True
15526,2,148.44,74.22,2011-11-06 15:01:00,2011-11-06 15:04:00,1,1,0,True
15527,8,2429.78,303.7225,2010-12-20 14:15:00,2011-11-21 12:17:00,7,1,335,True
15528,1,229.33,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,1,1,0,False
15529,11,3995.23,363.20272727272726,2010-12-08 12:24:00,2011-11-17 11:29:00,9,1,343,True
15530,4,1502.35,375.5875,2011-04-07 11:16:00,2011-11-18 12:25:00,4,1,225,True
15531,2,2007.44,1003.72,2011-11-09 17:47:00,2011-12-01 18:43:00,2,1,22,True
15532,4,1580.93,395.2325,2010-12-16 16:45:00,2011-11-14 14:51:00,4,1,332,True
15533,3,807.57,269.19,2011-09-11 15:41:00,2011-11-20 15:35:00,2,1,69,True
15535,4,536.4000000000001,134.10000000000002,2011-01-16 12:35:00,2011-06-19 16:02:00,3,1,154,True
15537,1,110.92,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,1,1,0,False
15539,1,538.46,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,1,1,0,False
15540,1,213.3,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,1,1,0,False
15541,1,85.13000000000001,85.13000000000001,2011-08-17 14:58:00,2011-08-17 14:58:00,1,1,0,False
15543,1,127.86,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,1,1,0,False
15544,9,3546.71,394.0788888888889,2010-12-02 12:47:00,2011-11-30 16:43:00,7,1,363,True
15545,2,292.71999999999997,146.35999999999999,2010-12-03 17:28:00,2011-10-16 13:24:00,2,1,316,True
15547,14,4954.84,353.9171428571429,2010-12-12 13:26:00,2011-12-02 12:52:00,10,1,354,True
15549,3,1693.26,564.42,2011-01-27 15:38:00,2011-09-23 16:22:00,3,1,239,True
15550,4,575.63,143.9075,2011-02-11 12:49:00,2011-12-05 15:38:00,4,1,297,True
15551,1,436.06,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,1,1,0,False
15552,1,90.12,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,1,1,0,False
15553,1,437.23,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,1,1,0,False
15554,1,217.2,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,1,1,0,False
15555,16,4805.17,300.323125,2010-12-05 14:45:00,2011-11-27 16:19:00,9,1,357,True
15556,1,279.77,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,1,1,0,False
15557,1,473.65,473.65,2011-11-11 12:46:00,2011-11-11 12:46:00,1,1,0,False
15561,4,800.59,200.1475,2011-05-08 11:38:00,2011-11-28 11:07:00,3,1,203,True
15562,1,134.55,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,1,1,0,False
15563,4,1400.44,350.11,2010-12-16 11:27:00,2011-11-17 14:50:00,3,1,336,True
15565,2,173.16000000000003,86.58000000000001,2011-09-30 10:44:00,2011-10-20 14:33:00,2,1,20,True
15567,1,186.01,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,1,1,0,False
15568,3,758.29,252.76333333333332,2011-09-27 14:37:00,2011-12-07 11:27:00,3,1,70,True
15569,5,1375.71,275.142,2011-01-11 13:26:00,2011-08-28 10:15:00,3,1,228,True
15570,12,4165.52,347.1266666666667,2010-12-05 12:57:00,2011-12-02 14:47:00,8,1,362,True
15571,4,650.4300000000001,162.60750000000002,2011-09-22 13:15:00,2011-11-28 10:02:00,2,1,66,True
15572,7,2552.86,364.69428571428574,2011-03-06 14:44:00,2011-12-05 10:09:00,5,1,273,True
15573,2,607.45,303.725,2011-09-15 12:16:00,2011-11-08 11:38:00,2,1,53,True
15574,4,702.25,175.5625,2010-12-02 15:46:00,2011-06-15 12:01:00,2,1,194,True
15576,1,940.67,940.67,2011-11-02 12:03:00,2011-11-02 12:03:00,1,1,0,False
15577,3,258.88,86.29333333333334,2011-02-07 13:32:00,2011-07-11 17:03:00,2,1,154,True
15578,1,127.1,127.1,2011-06-30 13:03:00,2011-06-30 13:03:00,1,1,0,False
15579,2,348.6,174.3,2011-01-30 12:09:00,2011-10-02 12:45:00,2,1,245,True
15581,13,3679.9700000000003,283.0746153846154,2010-12-08 14:38:00,2011-08-11 09:38:00,6,1,245,True
15582,3,682.9100000000001,227.63666666666668,2011-05-03 13:36:00,2011-11-15 09:55:00,3,1,195,True
15584,4,725.11,181.2775,2011-06-30 16:39:00,2011-11-16 10:55:00,4,1,138,True
15585,1,455.3,455.3,2011-06-16 08:38:00,2011-06-16 08:38:00,1,1,0,False
15587,4,913.68,228.42,2010-12-23 09:59:00,2011-10-20 13:37:00,4,1,301,True
15589,3,478.53,159.51,2011-02-02 10:46:00,2011-03-29 09:54:00,2,1,54,True
15592,1,388.58,388.58,2011-10-24 08:59:00,2011-10-24 08:59:00,1,1,0,False
15593,1,199.8,199.8,2011-09-30 11:46:00,2011-09-30 11:46:00,1,1,0,False
15594,5,1771.78,354.356,2011-04-19 10:08:00,2011-11-24 08:53:00,3,1,218,True
15596,5,1406.59,281.318,2010-12-09 16:10:00,2011-08-31 10:55:00,5,1,264,True
15597,1,324.57,324.57,2011-11-04 13:26:00,2011-11-04 13:26:00,1,1,0,False
15598,1,240.68,240.68,2011-10-17 16:04:00,2011-10-17 16:04:00,1,1,0,False
15599,2,761.74,380.87,2011-05-19 13:05:00,2011-11-13 11:44:00,2,1,177,True
15601,14,6776.56,484.04,2010-12-02 10:39:00,2011-11-28 15:15:00,10,1,361,True
15602,9,1297.87,144.20777777777778,2010-12-06 15:35:00,2011-12-01 14:14:00,6,1,359,True
15603,1,48.48,48.48,2011-09-22 10:04:00,2011-09-22 10:04:00,1,1,0,False
15604,1,216.39,216.39,2011-10-18 14:47:00,2011-10-18 14:47:00,1,1,0,False
15605,5,1198.23,239.64600000000002,2010-12-01 13:38:00,2011-11-03 14:17:00,5,1,337,True
15606,9,2920.16,324.4622222222222,2011-01-19 12:07:00,2011-10-09 15:47:00,7,1,263,True
15607,1,104.76,104.76,2011-01-07 12:44:00,2011-01-07 12:44:00,1,1,0,False
15608,4,1093.68,273.42,2011-08-11 09:56:00,2011-11-11 13:20:00,3,1,92,True
15609,1,298.48,298.48,2011-06-08 13:00:00,2011-06-08 13:00:00,1,1,0,False
15610,1,112.46,112.46,2011-10-19 10:36:00,2011-10-19 10:36:00,1,1,0,False
15611,13,1591.45,122.41923076923078,2011-01-09 11:32:00,2011-11-30 12:36:00,7,1,325,True
15612,2,195.15,97.575,2011-10-09 12:49:00,2011-11-03 14:52:00,2,1,25,True
15615,23,10399.74,452.1626086956522,2010-12-15 16:21:00,2011-11-29 14:42:00,10,1,348,True
15618,4,776.851,194.21275,2011-07-26 10:13:00,2011-11-07 08:34:00,3,1,103,True
15619,1,336.40000000000003,336.40000000000003,2011-11-29 08:14:00,2011-11-29 08:14:00,1,1,0,False
15620,3,1553.1799999999998,517.7266666666666,2010-12-16 14:34:00,2011-10-14 12:41:00,3,1,301,True
15621,4,1293.03,323.2575,2011-11-18 11:49:00,2011-12-05 14:01:00,2,1,17,True
15622,9,3709.56,412.17333333333335,2011-03-02 13:42:00,2011-10-27 16:44:00,5,1,239,True
15623,1,301.03,301.03,2011-07-21 17:26:00,2011-07-21 17:26:00,1,1,0,False
15624,4,588.13,147.0325,2011-03-28 13:32:00,2011-08-15 11:38:00,4,1,139,True
15625,4,1534.26,383.565,2011-04-18 14:01:00,2011-08-28 10:21:00,3,1,131,True
15626,2,675.8,337.9,2011-01-14 10:10:00,2011-09-26 10:03:00,2,1,254,True
15628,9,2870.24,318.91555555555556,2010-12-08 09:51:00,2011-12-05 10:24:00,8,1,362,True
15630,2,1186.35,593.175,2011-05-19 10:16:00,2011-10-25 15:36:00,2,1,159,True
15632,8,3285.31,410.66375,2011-03-10 08:29:00,2011-11-24 09:51:00,7,1,259,True
15634,1,243.55,243.55,2011-11-22 16:28:00,2011-11-22 16:28:00,1,1,0,False
15636,2,724.76,362.38,2011-03-02 14:50:00,2011-09-11 11:17:00,2,1,192,True
15637,1,223.36,223.36,2011-10-18 08:28:00,2011-10-18 08:28:00,1,1,0,False
15639,1,425.32,425.32,2011-07-28 14:30:00,2011-07-28 14:30:00,1,1,0,False
15640,15,12515.66,834.3773333333334,2010-12-02 15:40:00,2011-12-05 14:35:00,10,1,367,True
15641,4,1887.2000000000003,471.80000000000007,2010-12-15 14:45:00,2011-08-26 14:04:00,3,1,253,True
15643,3,664.0,221.33333333333334,2011-03-02 14:34:00,2011-06-01 07:38:00,2,1,90,True
15644,4,813.0,203.25,2011-03-23 15:37:00,2011-06-26 14:54:00,2,1,94,True
15645,1,612.01,612.01,2011-11-21 11:55:00,2011-11-21 11:55:00,1,1,0,False
15646,3,447.64,149.21333333333334,2010-12-02 16:59:00,2011-07-05 09:53:00,3,1,214,True
15648,2,657.35,328.675,2011-03-17 18:59:00,2011-05-19 15:53:00,2,1,62,True
15649,2,816.0,408.0,2010-12-07 10:06:00,2011-01-07 13:34:00,2,1,31,True
15651,3,646.3,215.4333333333333,2011-03-24 08:56:00,2011-11-03 08:41:00,2,1,223,True
15652,1,337.74,337.74,2011-09-09 14:22:00,2011-09-09 14:22:00,1,1,0,False
15653,2,877.4399999999999,438.71999999999997,2011-08-16 09:50:00,2011-09-08 10:49:00,2,1,23,True
15654,2,922.53,461.265,2011-11-13 15:15:00,2011-11-30 13:08:00,1,1,16,True
15655,1,560.67,560.67,2011-04-10 15:25:00,2011-04-10 15:25:00,1,1,0,False
15656,4,748.5,187.125,2011-02-28 15:32:00,2011-10-25 14:56:00,4,1,238,True
15657,1,30.0,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,1,1,0,False
15658,5,1024.1,204.82,2010-12-02 10:53:00,2011-06-02 15:22:00,5,1,182,True
15659,1,306.45,306.45,2011-10-27 09:23:00,2011-10-27 09:23:00,1,1,0,False
15660,9,1600.8600000000001,177.87333333333333,2010-12-09 09:49:00,2011-11-14 16:58:00,6,1,340,True
15661,2,309.8,154.9,2011-01-05 12:32:00,2011-01-26 13:56:00,1,1,21,True
15663,1,138.14,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,1,1,0,False
15664,1,386.43,386.43,2011-10-20 10:57:00,2011-10-20 10:57:00,1,1,0,False
15665,2,2242.01,1121.005,2011-04-10 15:09:00,2011-06-24 14:57:00,2,1,74,True
15667,1,301.32,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,1,1,0,False
15668,1,76.32000000000001,76.32000000000001,2011-05-06 10:39:00,2011-05-06 10:39:00,1,1,0,False
15669,4,684.34,171.085,2011-03-21 09:13:00,2011-10-30 16:03:00,4,1,223,True
15670,1,173.05,173.05,2011-02-16 10:50:00,2011-02-16 10:50:00,1,1,0,False
15671,7,2657.13,379.59000000000003,2011-03-14 09:37:00,2011-11-21 12:43:00,5,1,252,True
15673,4,2881.02,720.255,2011-01-16 16:25:00,2011-09-12 16:12:00,4,1,238,True
15674,5,2446.6000000000004,489.32000000000005,2011-03-30 09:19:00,2011-09-27 15:17:00,4,1,181,True
15675,3,323.69,107.89666666666666,2011-03-04 14:21:00,2011-09-19 13:48:00,3,1,198,True
15676,3,3435.76,1145.2533333333333,2011-03-01 10:19:00,2011-11-21 12:40:00,2,1,265,True
15677,1,657.23,657.23,2011-10-21 15:36:00,2011-10-21 15:36:00,1,1,0,False
15678,1,352.7,352.7,2011-10-18 09:25:00,2011-10-18 09:25:00,1,1,0,False
15679,4,781.28,195.32,2011-06-10 08:24:00,2011-11-15 16:19:00,3,1,158,True
15680,3,1333.68,444.56,2010-12-08 14:43:00,2011-11-30 13:46:00,3,1,356,True
15681,5,1426.1599999999999,285.23199999999997,2011-03-04 13:46:00,2011-11-14 16:30:00,3,1,255,True
15683,1,193.75,193.75,2011-08-14 12:56:00,2011-08-14 12:56:00,1,1,0,False
15687,9,2993.1,332.56666666666666,2011-01-13 15:13:00,2011-12-01 08:33:00,7,1,321,True
15689,2,254.1,127.05,2010-12-13 09:57:00,2011-08-12 09:37:00,2,1,241,True
15690,2,239.76,119.88,2011-08-31 11:40:00,2011-12-05 15:59:00,2,1,96,True
15691,1,136.8,136.8,2011-04-01 15:13:00,2011-04-01 15:13:00,1,1,0,False
15692,1,191.04,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,1,1,0,False
15694,14,6479.4,462.8142857142857,2010-12-02 07:49:00,2011-12-09 09:44:00,9,1,372,True
15695,2,409.98,204.99,2011-03-18 08:31:00,2011-03-18 08:32:00,1,1,0,True
15696,8,2736.46,342.0575,2011-01-17 11:24:00,2011-11-06 14:02:00,5,1,293,True
15699,1,309.65,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,1,1,0,False
15700,2,696.68,348.34,2011-06-19 15:36:00,2011-06-20 16:53:00,1,1,1,True
15701,4,1542.1399999999999,385.53499999999997,2011-08-21 12:36:00,2011-12-07 14:39:00,4,1,108,True
15703,1,211.5,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,1,1,0,False
15704,4,2293.62,573.405,2011-05-08 12:42:00,2011-07-22 13:35:00,3,1,75,True
15705,1,143.1,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,1,1,0,False
15706,4,1060.56,265.14,2011-08-15 14:32:00,2011-10-07 10:09:00,3,1,52,True
15707,4,945.5799999999999,236.39499999999998,2011-09-14 14:19:00,2011-11-04 14:35:00,3,1,51,True
15708,7,3364.2400000000002,480.6057142857143,2010-12-05 11:12:00,2011-10-30 10:54:00,6,1,328,True
15709,1,133.25,133.25,2011-03-01 10:38:00,2011-03-01 10:38:00,1,1,0,False
15712,5,1072.3600000000001,214.47200000000004,2011-02-25 11:32:00,2011-11-30 14:09:00,5,1,278,True
15713,2,356.70000000000005,178.35000000000002,2010-12-08 15:16:00,2011-07-19 13:34:00,2,1,222,True
15714,2,330.88,165.44,2011-09-23 11:25:00,2011-11-28 11:26:00,2,1,66,True
15716,4,1118.81,279.7025,2010-12-05 12:26:00,2011-07-17 11:59:00,4,1,223,True
15717,1,150.3,150.3,2011-04-19 13:21:00,2011-04-19 13:21:00,1,1,0,False
15719,13,5045.610000000001,388.1238461538462,2011-01-06 12:31:00,2011-11-07 12:29:00,11,1,304,True
15720,1,598.73,598.73,2011-11-15 14:48:00,2011-11-15 14:48:00,1,1,0,False
15721,1,507.08,507.08,2011-11-28 12:14:00,2011-11-28 12:14:00,1,1,0,False
15722,5,2222.56,444.512,2011-02-22 12:24:00,2011-11-04 11:43:00,4,1,254,True
15723,1,203.1,203.1,2010-12-10 11:12:00,2010-12-10 11:12:00,1,1,0,False
15724,2,218.25,109.125,2011-02-28 10:40:00,2011-05-22 14:40:00,2,1,83,True
15725,1,415.25,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,1,1,0,False
15727,7,5178.96,739.8514285714285,2010-12-15 15:47:00,2011-11-23 12:36:00,7,1,342,True
15729,1,85.0,85.0,2011-05-11 12:36:00,2011-05-11 12:36:00,1,1,0,False
15730,3,1120.88,373.6266666666667,2011-05-17 12:43:00,2011-10-05 12:31:00,3,1,140,True
15732,2,294.12,147.06,2010-12-02 15:00:00,2011-05-11 14:24:00,2,1,159,True
15733,1,162.3,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,1,1,0,False
15734,2,1339.4500000000003,669.7250000000001,2011-05-23 14:59:00,2011-08-17 10:50:00,2,1,85,True
15737,8,1205.1200000000001,150.64000000000001,2011-04-11 10:01:00,2011-11-25 11:21:00,5,1,228,True
15738,16,4812.42,300.77625,2010-12-02 12:50:00,2011-11-21 08:26:00,12,1,353,True
15739,1,449.12,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,1,1,0,False
15740,1,154.88,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,1,1,0,False
15743,4,784.46,196.115,2011-06-08 10:14:00,2011-11-23 17:19:00,3,1,168,True
15744,1,34.8,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,1,1,0,False
15745,4,1094.5900000000001,273.64750000000004,2011-04-17 13:04:00,2011-11-20 13:45:00,3,1,217,True
15746,1,196.88,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,1,1,0,False
15747,3,974.04,324.68,2011-06-20 11:30:00,2011-11-27 12:26:00,3,1,160,True
15748,1,149.31,149.31,2011-10-30 12:51:00,2011-10-30 12:51:00,1,1,0,False
15749,3,44534.3,14844.766666666668,2011-01-11 12:55:00,2011-04-18 13:20:00,2,1,97,True
15750,8,2465.48,308.185,2010-12-08 10:36:00,2011-12-07 12:34:00,6,1,364,True
15752,7,2637.38,376.7685714285714,2010-12-02 09:43:00,2011-10-31 11:37:00,7,1,333,True
15753,1,79.2,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,1,1,0,False
15754,3,458.57000000000005,152.85666666666668,2011-04-07 12:24:00,2011-10-19 14:40:00,3,1,195,True
15755,6,2364.25,394.0416666666667,2011-02-18 11:53:00,2011-11-29 14:57:00,5,1,284,True
15756,4,532.96,133.24,2011-04-04 14:00:00,2011-10-09 13:30:00,4,1,187,True
15757,2,714.4200000000001,357.21000000000004,2011-05-06 11:40:00,2011-10-05 12:14:00,2,1,152,True
15758,1,205.25,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,1,1,0,False
15759,3,253.04,84.34666666666666,2010-12-16 15:29:00,2011-05-05 15:13:00,3,1,139,True
15762,2,583.75,291.875,2011-09-23 15:17:00,2011-10-05 16:15:00,2,1,12,True
15763,2,1086.92,543.46,2011-09-23 12:10:00,2011-11-08 09:44:00,2,1,45,True
15764,6,3279.9700000000003,546.6616666666667,2011-03-08 09:23:00,2011-09-12 17:58:00,4,1,188,True
15766,1,315.06,315.06,2011-10-06 17:03:00,2011-10-06 17:03:00,1,1,0,False
15768,3,621.83,207.27666666666667,2011-04-28 09:20:00,2011-08-16 10:48:00,3,1,110,True
15769,26,56252.72,2163.566153846154,2010-12-03 15:16:00,2011-12-02 13:52:00,13,1,363,True
15773,1,635.6800000000001,635.6800000000001,2011-12-04 12:48:00,2011-12-04 12:48:00,1,1,0,False
15774,1,270.8,270.8,2011-10-02 12:04:00,2011-10-02 12:04:00,1,1,0,False
15775,1,104.9,104.9,2011-04-08 12:56:00,2011-04-08 12:56:00,1,1,0,False
15776,1,241.62,241.62,2011-07-29 13:46:00,2011-07-29 13:46:00,1,1,0,False
15777,4,1047.1100000000001,261.77750000000003,2010-12-13 16:38:00,2011-04-12 16:43:00,3,1,120,True
15780,3,475.28000000000003,158.42666666666668,2010-12-17 11:43:00,2011-06-09 12:01:00,3,1,174,True
15781,3,345.46000000000004,115.15333333333335,2011-02-07 09:15:00,2011-11-14 14:57:00,3,1,280,True
15782,3,2614.74,871.5799999999999,2011-09-11 14:29:00,2011-11-30 10:49:00,3,1,79,True
15783,1,246.3,246.3,2011-11-29 09:50:00,2011-11-29 09:50:00,1,1,0,False
15785,5,2328.9700000000003,465.79400000000004,2011-02-17 14:17:00,2011-11-07 11:33:00,4,1,262,True
15786,3,4932.2,1644.0666666666666,2011-08-17 13:33:00,2011-10-24 14:13:00,2,1,68,True
15787,3,948.0500000000001,316.0166666666667,2011-10-09 13:11:00,2011-11-13 14:55:00,2,1,35,True
15789,1,351.3,351.3,2010-12-16 14:35:00,2010-12-16 14:35:00,1,1,0,False
15790,1,220.85,220.85,2011-11-29 14:53:00,2011-11-29 14:53:00,1,1,0,False
15791,2,1612.69,806.345,2011-05-19 15:15:00,2011-10-27 10:14:00,2,1,160,True
15793,3,965.61,321.87,2011-03-16 10:45:00,2011-11-25 09:31:00,3,1,253,True
15795,1,610.01,610.01,2011-07-13 10:43:00,2011-07-13 10:43:00,1,1,0,False
15796,8,2711.56,338.945,2011-02-10 15:40:00,2011-12-08 19:55:00,7,1,301,True
15797,4,2207.4,551.85,2011-01-24 15:47:00,2011-08-18 17:04:00,4,1,206,True
15799,3,884.14,294.7133333333333,2011-01-09 15:13:00,2011-09-25 12:46:00,3,1,258,True
15800,2,699.0799999999999,349.53999999999996,2011-04-07 12:39:00,2011-08-24 14:23:00,2,1,139,True
15801,3,1063.95,354.65000000000003,2011-08-22 09:53:00,2011-10-24 13:52:00,2,1,63,True
15802,1,451.42,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,1,1,0,False
15803,1,415.8200000000001,415.8200000000001,2011-10-19 14:56:00,2011-10-19 14:56:00,1,1,0,False
15804,13,4206.39,323.5684615384616,2011-05-25 10:12:00,2011-12-09 12:31:00,8,1,198,True
15805,17,5528.48,325.2047058823529,2010-12-10 09:33:00,2011-11-16 16:32:00,8,1,341,True
